tran_ratio_count_1D_90D,tran_ratio_count_1D_180D,tran_ratio_amount_10min_1D,tran_ratio_amount_1D_30D,tran_ratio_amount_1D_90D,tran_ratio_amount_1D_180D,isoddhr,Tran_avarage_amount_ratio,Label,transaction_id
0.01754,0.00909,0.46268,0.05615,0.02014,0.01049,0,1.07044,0,2627
0.02609,0.01357,0.30324,0.07866,0.02865,0.01498,0,1.00688,0,2628
0.00877,0.0045,1.0,0.01438,0.00503,0.0026,1,0.57773,0,2629
0.01754,0.00897,0.62065,0.03849,0.01327,0.00683,0,0.94523,0,2630
0.00909,0.00446,1.0,0.03289,0.01081,0.0054,0,1.21068,0,2631
0.00901,0.00446,1.0,0.02928,0.00885,0.00446,0,0.99989,0,2632
0.01786,0.00893,0.38952,0.04708,0.01442,0.00732,1,0.63798,0,2633
0.00917,0.0045,1.0,0.03943,0.01246,0.00628,0,1.39631,0,2634
0.00917,0.00452,1.0,0.01794,0.00563,0.00282,0,0.62321,0,2635
1.0,1.0,1.0,1.0,1.0,1.0,0,0.81808,1,2636
1.0,1.0,0.43376,1.0,1.0,1.0,0,0.62668,1,2637
0.66667,0.66667,0.39943,0.56054,0.56054,0.56054,0,0.41679,1,2638
0.75,0.75,0.49581,0.7167,0.7167,0.7167,0,1.02611,1,2639
0.6,0.6,0.49069,0.66227,0.66227,0.66227,0,1.39017,1,2640
0.66667,0.66667,0.21314,0.71364,0.71364,0.71364,0,0.76738,1,2641
0.71429,0.71429,0.31783,0.78509,0.78509,0.78509,0,1.67749,1,2642
0.5,0.5,0.29218,0.65233,0.65233,0.65233,0,1.58305,1,2643
0.55556,0.55556,0.14842,0.68782,0.68782,0.68782,0,0.9443,1,2644
0.3,0.3,0.22067,0.32541,0.32541,0.32541,0,0.71563,1,2645
0.36364,0.36364,0.22738,0.38437,0.38437,0.38437,0,0.95437,1,2646
0.25,0.25,0.46599,0.25266,0.25266,0.25266,0,1.45728,1,2647
0.15385,0.15385,0.20892,0.14434,0.14434,0.14434,0,0.38487,1,2648
0.21429,0.21429,0.4202,0.22538,0.22538,0.22538,0,1.33507,1,2649
0.2,0.2,0.50788,0.22019,0.22019,0.22019,0,1.77501,1,2650
0.25,0.25,0.18655,0.25768,0.25768,0.25768,0,0.80151,1,2651
0.29412,0.29412,0.1397,0.28749,0.28749,0.28749,0,0.6977,0,2652
0.22222,0.22222,0.1538,0.21536,0.21536,0.21536,0,0.5951,1,2653
0.15789,0.15789,0.21779,0.09018,0.09018,0.09018,0,0.35995,1,2654
0.2,0.2,0.47248,0.15818,0.15818,0.15818,0,1.48032,1,2655
0.19048,0.19048,0.22722,0.15356,0.15356,0.15356,0,0.71609,1,2656
0.18182,0.18182,0.07593,0.13343,0.13343,0.13343,0,0.21006,1,2657
0.21739,0.21739,0.18899,0.15956,0.15956,0.15956,0,0.64465,1,2658
0.25,0.25,0.23421,0.19867,0.19867,0.19867,0,1.04325,1,2659
0.28,0.28,0.13273,0.22231,0.22231,0.22231,0,0.6817,1,2660
0.15385,0.15385,0.25304,0.1327,0.1327,0.1327,0,0.80274,1,2661
0.07407,0.07407,0.32306,0.04882,0.04882,0.04882,0,0.38311,1,2662
0.10714,0.10714,0.47694,0.08936,0.08936,0.08936,0,1.08129,1,2663
0.10345,0.10345,0.41142,0.09427,0.09427,0.09427,0,1.02364,1,2664
0.13333,0.13333,0.2712,0.12496,0.12496,0.12496,0,0.92587,0,2665
0.09677,0.09677,0.37157,0.10896,0.10896,0.10896,0,1.15266,1,2666
0.0625,0.0625,0.43405,0.06938,0.06938,0.06938,0,0.88401,1,2667
0.09091,0.09091,0.28884,0.09488,0.09488,0.09488,0,0.82719,1,2668
0.08824,0.08824,0.31949,0.08115,0.08115,0.08115,0,0.8034,1,2669
0.11429,0.11429,0.26559,0.10735,0.10735,0.10735,0,0.90938,1,2670
0.11111,0.11111,0.26852,0.10577,0.10577,0.10577,0,0.9324,1,2671
0.10811,0.10811,0.3997,0.12739,0.12739,0.12739,0,1.76127,1,2672
0.13158,0.13158,0.41069,0.19855,0.19855,0.19855,0,3.0709,1,2673
0.15385,0.15385,0.19863,0.23614,0.23614,0.23614,0,1.85332,1,2674
0.125,0.125,0.08436,0.20688,0.20688,0.20688,0,0.70186,1,2675
0.07317,0.07317,0.24903,0.08286,0.08286,0.08286,0,0.84733,1,2676
0.04762,0.04762,0.46643,0.03799,0.03799,0.03799,0,0.74069,0,2677
0.06977,0.06977,0.38277,0.06013,0.06013,0.06013,0,0.9848,1,2678
0.06818,0.06818,0.38694,0.06415,0.06415,0.06415,0,1.08908,1,2679
0.06667,0.06667,0.20556,0.05878,0.05878,0.05878,0,0.5366,0,2680
0.08696,0.08696,0.13366,0.06723,0.06723,0.06723,0,0.40274,1,2681
0.10638,0.10638,0.11447,0.07527,0.07527,0.07527,0,0.3895,1,2682
0.125,0.125,0.25564,0.08829,0.08829,0.08829,0,0.64535,1,2683
0.12245,0.12245,0.29977,0.09276,0.09276,0.09276,0,1.3114,1,2684
0.14,0.14,0.23091,0.11734,0.11734,0.11734,0,1.31347,1,2685
0.13725,0.13725,0.13378,0.10794,0.10794,0.10794,0,0.71028,0,2686
0.01923,0.01923,1.0,0.01598,0.01598,0.01598,0,0.79891,1,2687
0.03774,0.03774,0.52606,0.03314,0.03314,0.03314,0,0.88677,1,2688
0.05556,0.05556,0.46602,0.06031,0.06031,0.06031,0,1.47112,1,2689
0.07273,0.07273,0.15788,0.07081,0.07081,0.07081,0,0.59183,1,2690
0.08929,0.08929,0.20944,0.08793,0.08793,0.08793,0,0.9931,1,2691
0.08772,0.08772,0.16746,0.08654,0.08654,0.08654,0,0.79305,1,2692
0.06897,0.06897,0.32043,0.06266,0.06266,0.06266,0,1.12129,1,2693
0.08475,0.08475,0.2558,0.08243,0.08243,0.08243,0,1.2028,1,2694
0.06667,0.06667,0.224,0.06932,0.06932,0.06932,0,0.89978,1,2695
0.08197,0.08197,0.28218,0.09401,0.09401,0.09401,0,1.5791,1,2696
0.04839,0.04839,0.16963,0.04973,0.04973,0.04973,0,0.50638,1,2697
0.06349,0.06349,0.19787,0.06124,0.06124,0.06124,0,0.73642,0,2698
0.07813,0.07813,0.10709,0.06809,0.06809,0.06809,0,0.44638,1,2699
0.01538,0.01538,1.0,0.01934,0.01934,0.01934,0,1.2075,1,2700
0.0303,0.0303,0.35342,0.0296,0.0296,0.0296,0,0.66002,1,2701
0.04478,0.04478,0.28991,0.04119,0.04119,0.04119,0,0.76248,1,2702
0.05882,0.05882,0.27748,0.05613,0.05613,0.05613,0,1.01004,1,2703
0.07246,0.07246,0.33842,0.08247,0.08247,0.08247,0,1.86197,1,2704
0.09859,0.09859,0.26732,0.10927,0.10927,0.10927,0,1.10948,1,2705
0.09859,0.09859,0.26732,0.10927,0.10927,0.10927,0,0.89795,1,2706
0.06944,0.06944,0.10341,0.07855,0.07855,0.07855,0,0.56277,1,2707
0.06849,0.06849,0.102,0.07072,0.07072,0.07072,0,0.50342,1,2708
0.08108,0.08108,0.08731,0.07697,0.07697,0.07697,0,0.47217,1,2709
0.05333,0.05333,0.43511,0.03812,0.03812,0.03812,0,1.18492,1,2710
0.02632,0.02632,0.30485,0.02369,0.02369,0.02369,0,0.51963,0,2711
0.03896,0.03896,0.51158,0.03338,0.03338,0.03338,0,0.7215,0,2712
0.05128,0.05128,0.33561,0.0494,0.0494,0.0494,0,1.22548,1,2713
0.05063,0.05063,0.32619,0.04874,0.04874,0.04874,0,1.19406,1,2714
0.0375,0.0375,0.33918,0.04796,0.04796,0.04796,0,1.24186,1,2715
0.03704,0.03704,0.22417,0.04075,0.04075,0.04075,0,0.70385,1,2716
0.04878,0.04878,0.23482,0.0526,0.0526,0.0526,0,0.96351,1,2717
0.04819,0.04819,0.31217,0.05331,0.05331,0.05331,0,1.32036,1,2718
0.04762,0.04762,0.18981,0.04607,0.04607,0.04607,0,0.69996,1,2719
0.04706,0.04706,0.22004,0.0473,0.0473,0.0473,0,0.8418,1,2720
0.03488,0.03488,0.30632,0.02725,0.02725,0.02725,0,0.68084,1,2721
0.04598,0.04598,0.31171,0.03911,0.03911,0.03911,0,1.00658,1,2722
0.04545,0.04545,0.4678,0.05605,0.05605,0.05605,0,2.22312,1,2723
0.05618,0.05618,0.13997,0.06458,0.06458,0.06458,0,0.77348,1,2724
0.05556,0.05556,0.20819,0.06816,0.06816,0.06816,0,1.23154,1,2725
0.06593,0.06593,0.11532,0.07636,0.07636,0.07636,0,0.77111,1,2726
0.06522,0.06522,0.24826,0.08922,0.08922,0.08922,0,1.98342,1,2727
0.05376,0.05376,0.18709,0.06459,0.06459,0.06459,0,1.0954,1,2728
0.04255,0.04255,0.20197,0.05266,0.05266,0.05266,0,0.97439,1,2729
0.05263,0.05263,0.07898,0.05691,0.05691,0.05691,0,0.41368,1,2730
0.05208,0.05208,0.18189,0.05869,0.05869,0.05869,0,0.99312,1,2731
0.04124,0.04124,0.29318,0.03583,0.03583,0.03583,0,0.98769,0,2732
0.05102,0.05102,0.56249,0.05664,0.05664,0.05664,0,2.07374,0,2733
0.0303,0.0303,0.30652,0.04569,0.04531,0.04531,0,1.35319,1,2734
0.04,0.04,0.1937,0.05641,0.05559,0.05559,0,1.06055,1,2735
0.0297,0.0297,0.28907,0.03463,0.03413,0.03413,0,0.98145,0,2736
0.02941,0.02941,0.21402,0.02674,0.02597,0.02597,0,0.55602,1,2737
0.02913,0.02913,0.61015,0.03961,0.0385,0.0385,0,2.40626,1,2738
0.03846,0.03846,0.15861,0.04673,0.04542,0.04542,0,0.74343,1,2739
0.04762,0.04762,0.28513,0.05455,0.05304,0.05304,0,0.82954,1,2740
0.04717,0.04717,0.27047,0.06176,0.05882,0.05882,0,1.68147,1,2741
0.05607,0.05607,0.135,0.07191,0.06738,0.06738,0,0.97025,1,2742
0.0463,0.0463,0.25701,0.05607,0.05259,0.05259,0,1.46138,1,2743
0.0367,0.0367,0.07182,0.04467,0.04086,0.04086,0,0.31824,0,2744
0.01818,0.01818,0.71781,0.01147,0.01032,0.01032,0,0.8095,0,2745
0.01802,0.01802,0.52603,0.01747,0.0155,0.0155,0,0.89842,1,2746
0.02679,0.02679,0.3199,0.02547,0.02263,0.02263,0,0.80335,1,2747
0.0354,0.0354,0.33972,0.03808,0.03388,0.03388,0,1.29208,1,2748
0.04386,0.04386,0.16378,0.0452,0.04025,0.04025,0,0.74489,1,2749
0.01739,0.01739,0.4748,0.01424,0.01248,0.01248,0,0.67342,1,2750
0.00862,0.00862,1.0,0.01456,0.01228,0.01228,0,1.41376,1,2751
0.01709,0.01709,0.30657,0.02126,0.01762,0.01762,0,0.62504,1,2752
0.02542,0.02542,0.41831,0.03659,0.02991,0.02991,0,1.46616,1,2753
0.03361,0.03361,0.14797,0.04345,0.03493,0.03493,0,0.60869,1,2754
0.03333,0.03333,0.18963,0.03496,0.02814,0.02814,0,0.6318,1,2755
0.01653,0.01653,0.70322,0.02217,0.01775,0.01775,0,1.49707,1,2756
0.02459,0.02459,0.43041,0.03829,0.03076,0.03076,0,1.60868,1,2757
0.02439,0.02439,0.18009,0.03912,0.031,0.031,0,0.68217,1,2758
0.02419,0.02419,0.17315,0.02877,0.02258,0.02258,0,0.47972,0,2759
0.016,0.016,0.68133,0.01581,0.01217,0.01217,0,1.02565,1,2760
0.01587,0.01587,0.49782,0.0216,0.01638,0.01638,0,1.01674,1,2761
0.01575,0.01575,0.55426,0.02424,0.0181,0.0181,0,1.26429,1,2762
0.02344,0.02344,0.22194,0.03125,0.02315,0.02315,0,0.65065,1,2763
0.02326,0.02326,0.26053,0.02888,0.02034,0.02034,0,0.67466,1,2764
0.00769,0.00769,1.0,0.01378,0.00938,0.00938,0,1.20558,1,2765
0.01527,0.01527,0.61827,0.03602,0.02421,0.02421,0,1.95263,1,2766
0.01515,0.01515,0.34193,0.03345,0.02257,0.02257,0,1.0146,1,2767
0.02256,0.02256,0.2827,0.04709,0.03118,0.03118,0,1.16944,1,2768
0.02239,0.02239,0.19362,0.03149,0.02034,0.02034,0,0.52442,1,2769
0.02222,0.02222,0.30203,0.02864,0.01812,0.01812,0,0.73299,1,2770
0.01471,0.01471,0.64857,0.02423,0.01542,0.01542,0,1.35276,1,2771
0.0219,0.0219,0.47133,0.04486,0.02877,0.02877,0,1.85956,0,2772
0.02899,0.02899,0.19143,0.0549,0.03534,0.03534,0,0.93409,0,2773
0.02878,0.02878,0.21149,0.05844,0.03778,0.03778,0,1.11215,1,2774
0.03571,0.03571,0.21895,0.07426,0.04787,0.04787,0,1.47416,1,2775
0.04255,0.04255,0.1062,0.08236,0.05325,0.05325,0,0.79999,1,2776
0.0493,0.0493,0.10426,0.09107,0.05909,0.05909,0,0.87674,1,2777
0.04895,0.04895,0.10413,0.08455,0.05503,0.05503,0,0.82023,1,2778
0.00694,0.00694,1.0,0.01048,0.00633,0.00633,0,0.91203,1,2779
0.01379,0.01379,0.43922,0.01908,0.01123,0.01123,0,0.71435,1,2780
0.00685,0.00685,1.0,0.01147,0.00665,0.00665,0,0.96973,1,2781
0.01361,0.01361,0.46348,0.02148,0.01233,0.01233,0,0.83771,1,2782
0.02027,0.02027,0.25163,0.02849,0.01641,0.01641,0,0.60773,1,2783
0.02685,0.02685,0.22928,0.03773,0.02119,0.02119,0,0.7185,1,2784
0.02667,0.02667,0.26582,0.03516,0.01982,0.01982,0,0.78348,0,2785
0.03311,0.03311,0.3308,0.05164,0.02933,0.02933,0,1.45698,1,2786
0.03947,0.03947,0.09791,0.05962,0.03242,0.03242,0,0.47807,1,2787
0.03268,0.03268,0.26401,0.05656,0.03075,0.03075,0,1.23294,1,2788
0.03896,0.03896,0.38019,0.08819,0.0487,0.0487,0,2.8646,1,2789
0.04516,0.04516,0.16834,0.10536,0.05798,0.05798,0,1.52506,1,2790
0.03205,0.03205,0.22966,0.0902,0.0501,0.0501,0,1.81873,1,2791
0.03822,0.03822,0.33742,0.10335,0.05778,0.05778,0,1.28803,1,2792
0.03797,0.03797,0.1387,0.11199,0.06305,0.06305,0,1.40576,1,2793
0.04403,0.04403,0.08592,0.12124,0.06857,0.06857,0,0.95261,1,2794
0.0375,0.0375,0.08476,0.08401,0.04704,0.04704,0,0.64734,1,2795
0.03727,0.03727,0.1247,0.07652,0.04278,0.04278,0,0.8708,0,2796
0.02469,0.02469,0.27094,0.03705,0.02065,0.02065,0,0.91818,1,2797
0.0184,0.0184,0.33912,0.03009,0.0164,0.0164,0,0.918,1,2798
0.0122,0.0122,0.42953,0.01834,0.00971,0.00971,0,0.6912,1,2799
0.01212,0.01212,0.64311,0.02209,0.0116,0.0116,0,1.24554,1,2800
0.01807,0.01807,0.24397,0.02925,0.01528,0.01528,0,0.62497,1,2801
0.02395,0.02395,0.26511,0.03976,0.02068,0.02068,0,0.92411,1,2802
0.02381,0.02381,0.25451,0.0423,0.02212,0.02212,0,0.95409,1,2803
0.02959,0.02959,0.21853,0.05349,0.02813,0.02813,0,1.04829,1,2804
0.02941,0.02941,0.27947,0.05454,0.02867,0.02867,0,1.37748,1,2805
0.03509,0.03509,0.30352,0.07733,0.04065,0.04065,0,2.14796,1,2806
0.01163,0.01163,0.12974,0.02909,0.01415,0.01415,0,0.32021,1,2807
0.01156,0.01156,0.83445,0.02237,0.01099,0.01099,0,1.61398,1,2808
0.01724,0.01724,0.27428,0.03095,0.01508,0.01508,0,0.73102,0,2809
0.02286,0.02286,0.1774,0.03738,0.01827,0.01827,0,0.57476,1,2810
0.02841,0.02841,0.14619,0.04472,0.02133,0.02133,0,0.55473,1,2811
0.0226,0.0226,0.35373,0.03353,0.01609,0.01609,0,1.01835,1,2812
0.02809,0.02809,0.30624,0.04762,0.02303,0.02303,0,1.2708,1,2813
0.03352,0.03352,0.45066,0.0594,0.02891,0.02891,0,1.09097,1,2814
0.03333,0.03333,0.10599,0.05886,0.02775,0.02775,0,0.53463,0,2815
0.03867,0.03867,0.1117,0.06577,0.03113,0.03113,0,0.63428,1,2816
0.03297,0.03297,0.09443,0.05952,0.02747,0.02747,0,0.47438,1,2817
0.03825,0.03825,0.16121,0.07016,0.03257,0.03257,0,0.96544,1,2818
0.02717,0.02717,0.34055,0.04562,0.02136,0.02136,0,1.34719,0,2819
0.01081,0.01081,0.40728,0.02716,0.01221,0.01221,0,0.92572,1,2820
0.01613,0.01613,0.21515,0.03435,0.01551,0.01551,0,0.62309,1,2821
0.01604,0.01604,0.30238,0.02716,0.01185,0.01185,0,0.67132,1,2822
0.02128,0.02128,0.4594,0.04911,0.02169,0.02169,0,1.88667,1,2823
0.02646,0.02646,0.27583,0.06734,0.02971,0.02971,0,1.56425,1,2824
0.03158,0.03158,0.18718,0.08159,0.0363,0.0363,0,1.30596,1,2825
0.01047,0.01047,0.48658,0.02993,0.01315,0.01315,0,1.23767,1,2826
0.01042,0.01042,0.30683,0.02088,0.00921,0.00921,0,0.54785,1,2827
0.01554,0.01554,0.31354,0.03013,0.01335,0.01335,0,0.81553,1,2828
0.02062,0.02062,0.33432,0.045,0.01993,0.01993,0,1.30629,1,2829
0.01538,0.01538,0.2056,0.03193,0.01358,0.01358,0,0.54917,1,2830
0.0102,0.0102,0.52624,0.01376,0.00588,0.00588,0,0.61001,1,2831
0.00508,0.00508,1.0,0.00752,0.0032,0.0032,0,0.63328,1,2832
0.0101,0.0101,0.79317,0.03534,0.01529,0.01529,0,2.42858,1,2833
0.01508,0.01508,0.32581,0.05154,0.02251,0.02251,0,1.47968,1,2834
0.02,0.02,0.13578,0.06011,0.02595,0.02595,0,0.71351,0,2835
0.02488,0.02488,0.11237,0.06721,0.02914,0.02914,0,0.66527,1,2836
0.0297,0.0297,0.13799,0.07714,0.03365,0.03365,0,0.94775,1,2837
0.00985,0.00985,0.58834,0.02625,0.0112,0.0112,0,1.35454,1,2838
0.0098,0.0098,0.29518,0.02193,0.00933,0.00933,0,0.56729,1,2839
0.01463,0.01463,0.25655,0.02928,0.01251,0.01251,0,0.66317,1,2840
0.01942,0.01942,0.41842,0.05014,0.02131,0.02131,0,1.85977,0,2841
0.01932,0.01932,0.16875,0.0424,0.01777,0.01777,0,0.62733,1,2842
0.02404,0.02404,0.37176,0.06584,0.02799,0.02799,0,2.19984,1,2843
0.02871,0.02871,0.24706,0.08624,0.03684,0.03684,0,1.94166,1,2844
0.02381,0.02381,0.1547,0.08492,0.03655,0.03655,0,1.21309,1,2845
0.0237,0.0237,0.12832,0.07399,0.03186,0.03186,0,0.88058,1,2846
0.02358,0.02358,0.07557,0.07233,0.03124,0.03124,0,0.50972,1,2847
0.01878,0.01878,0.3468,0.04211,0.01834,0.01834,0,1.38218,1,2848
0.01869,0.01869,0.17677,0.03575,0.01545,0.01545,0,0.59534,1,2849
0.01395,0.01395,0.2905,0.02933,0.01274,0.01274,0,0.80967,1,2850
0.00926,0.00926,0.69185,0.02742,0.01191,0.01191,0,1.81785,1,2851
0.01382,0.01382,0.17691,0.03312,0.01444,0.01444,0,0.56474,0,2852
0.01376,0.01376,0.2298,0.0325,0.01395,0.01395,0,0.71086,1,2853
0.01826,0.01826,0.30907,0.04669,0.02006,0.02006,0,1.38375,1,2854
0.01364,0.01364,0.41355,0.03668,0.0159,0.0159,0,1.47707,0,2855
0.00905,0.00905,0.41069,0.02579,0.0111,0.0111,0,1.02938,1,2856
0.00901,0.00901,0.53625,0.02302,0.00978,0.00978,0,1.19029,1,2857
0.01345,0.01345,0.41131,0.03848,0.0165,0.0165,0,1.55084,1,2858
0.01786,0.01786,0.10224,0.04268,0.01835,0.01835,0,0.42939,1,2859
0.02222,0.02222,0.1402,0.0493,0.02128,0.02128,0,0.68484,1,2860
0.02212,0.02212,0.13894,0.04537,0.01945,0.01945,0,0.62211,1,2861
0.02643,0.02643,0.23773,0.05868,0.02536,0.02536,0,1.39642,1,2862
0.0307,0.0307,0.2712,0.07971,0.03448,0.03448,0,2.18577,1,2863
0.0262,0.0262,0.07854,0.05712,0.02464,0.02464,0,0.45329,1,2864
0.02609,0.02609,0.14054,0.06099,0.02644,0.02644,0,0.87362,1,2865
0.02165,0.02165,0.11367,0.05401,0.0235,0.0235,0,0.62959,1,2866
0.02155,0.02155,0.22142,0.05166,0.02246,0.02246,0,1.178,1,2867
0.00429,0.00429,1.0,0.00856,0.0034,0.0034,0,0.80938,1,2868
0.00855,0.00855,0.49716,0.01688,0.00675,0.00675,0,0.80025,1,2869
0.00426,0.00426,1.0,0.01123,0.00448,0.00448,0,1.07313,1,2870
0.00847,0.00847,0.33196,0.01672,0.00669,0.00669,0,0.53325,1,2871
0.01266,0.01266,0.58455,0.03961,0.01595,0.01595,0,2.26021,0,2872
0.01681,0.01681,0.10764,0.04418,0.01784,0.01784,0,0.46641,0,2873
0.02092,0.02092,0.23324,0.05686,0.02314,0.02314,0,1.31805,1,2874
0.025,0.025,0.25206,0.07459,0.0307,0.0307,0,1.90446,1,2875
0.02905,0.02905,0.08702,0.08112,0.03353,0.03353,0,0.72015,1,2876
0.03306,0.03306,0.05777,0.08567,0.03552,0.03552,0,0.50742,1,2877
0.02881,0.02881,0.03527,0.07237,0.03005,0.03005,0,0.26238,1,2878
0.02049,0.02049,0.13927,0.03852,0.01589,0.01589,0,0.54922,1,2879
0.02449,0.02449,0.2072,0.04811,0.01997,0.01997,0,1.03065,1,2880
0.01626,0.01626,0.17758,0.02189,0.00898,0.00898,0,0.39779,1,2881
0.01619,0.01619,0.30867,0.02771,0.01142,0.01142,0,0.88299,1,2882
0.02016,0.02016,0.27035,0.03869,0.01559,0.01559,0,1.05995,1,2883
0.01606,0.01606,0.33673,0.03501,0.01397,0.01397,0,1.18837,1,2884
0.008,0.008,0.41698,0.02165,0.00804,0.00804,0,0.84993,1,2885
0.01195,0.01195,0.27656,0.03012,0.01108,0.01108,0,0.77921,1,2886
0.01587,0.01587,0.25294,0.04032,0.01478,0.01478,0,0.95393,1,2887
0.01581,0.01581,0.30247,0.03939,0.01444,0.01444,0,1.1201,1,2888
0.01969,0.01969,0.23127,0.05064,0.01871,0.01871,0,1.11409,0,2889
0.02353,0.02353,0.07761,0.05517,0.02025,0.02025,0,0.40533,1,2890
0.01172,0.01172,0.45855,0.02953,0.01083,0.01083,0,1.28677,1,2891
0.01167,0.01167,0.40169,0.02969,0.01086,0.01086,0,1.13602,1,2892
0.00775,0.00775,0.16831,0.01441,0.00524,0.00524,0,0.2299,1,2893
0.00772,0.00772,0.8435,0.0153,0.00561,0.00561,0,1.23907,1,2894
0.01154,0.01154,0.3988,0.02594,0.0093,0.0093,0,0.97443,1,2895
0.01149,0.01149,0.20896,0.03016,0.01063,0.01063,0,0.58472,1,2896
0.01145,0.01145,0.33407,0.02502,0.00886,0.00886,0,0.78217,1,2897
0.0076,0.0076,0.32954,0.0129,0.00441,0.00441,0,0.38444,1,2898
0.00758,0.00758,0.62169,0.0114,0.00383,0.00383,0,0.63177,1,2899
0.01132,0.01132,0.55509,0.02547,0.00857,0.00857,0,1.26789,1,2900
0.01128,0.01128,0.27393,0.02913,0.00979,0.00979,0,0.71668,1,2901
0.01124,0.01124,0.18195,0.02736,0.00907,0.00907,0,0.44142,1,2902
0.00749,0.00746,0.86268,0.03656,0.01193,0.01189,0,2.77303,1,2903
0.00749,0.00743,0.24755,0.04217,0.01366,0.01359,0,0.91231,1,2904
0.00752,0.00741,0.39069,0.01728,0.00557,0.00551,0,0.58497,1,2905
0.01124,0.01107,0.2571,0.02338,0.00748,0.0074,0,0.51817,1,2906
0.01493,0.01471,0.24581,0.03076,0.00989,0.00979,0,0.65691,1,2907
0.01504,0.01465,0.34037,0.03213,0.00999,0.00974,0,0.90817,1,2908
0.01873,0.01825,0.30941,0.04587,0.0144,0.01404,0,1.19548,1,2909
0.02239,0.02182,0.23249,0.05894,0.01868,0.01822,0,1.17039,1,2910
0.01498,0.01449,0.07385,0.04191,0.01323,0.01278,0,0.26109,0,2911
0.01866,0.01805,0.38068,0.06596,0.02118,0.02048,0,2.17294,1,2912
0.0223,0.02158,0.19849,0.08098,0.02629,0.02542,0,1.41355,1,2913
0.01119,0.01075,0.19388,0.05161,0.01647,0.01583,0,0.86257,1,2914
0.01115,0.01071,0.34151,0.04016,0.01274,0.01225,0,1.18047,1,2915
0.01115,0.01068,0.48279,0.04489,0.01454,0.0139,0,1.9071,1,2916
0.00373,0.00355,1.0,0.01775,0.00578,0.00549,0,1.56877,1,2917
0.00743,0.00707,0.25596,0.02371,0.00775,0.00737,0,0.53969,1,2918
0.01111,0.01056,0.47566,0.03331,0.01096,0.01042,0,0.88345,1,2919
0.01481,0.01404,0.20973,0.04178,0.01392,0.01315,0,0.79404,1,2920
0.01859,0.01748,0.14731,0.04865,0.01637,0.01539,0,0.65404,1,2921
0.0223,0.02091,0.16437,0.05766,0.01958,0.01836,0,0.87333,1,2922
0.02593,0.02431,0.15744,0.07118,0.02315,0.02172,0,0.99286,1,2923
0.01845,0.0173,0.21168,0.04698,0.01538,0.01443,0,0.88993,1,2924
0.02206,0.02069,0.11555,0.0528,0.01736,0.01629,0,0.54925,1,2925
0.01481,0.01375,0.23778,0.03607,0.01173,0.01091,0,0.75868,1,2926
0.00749,0.00685,0.61067,0.02174,0.0072,0.00663,0,1.18999,0,2927
0.00377,0.00341,1.0,0.01049,0.00333,0.00304,0,0.89657,1,2928
0.00752,0.0068,0.64534,0.02977,0.00933,0.00853,0,1.6314,1,2929
0.01124,0.01017,0.79816,0.05116,0.01628,0.01489,0,1.91398,1,2930
0.01493,0.01351,0.08677,0.05575,0.0178,0.01629,0,0.42204,1,2931
0.01859,0.01684,0.15634,0.06688,0.02103,0.01925,0,0.90135,1,2932
0.02222,0.02013,0.09929,0.07371,0.02329,0.02132,0,0.63558,1,2933
0.02593,0.02341,0.10709,0.08297,0.02611,0.02382,0,0.7677,0,2934
0.02952,0.02667,0.22558,0.09447,0.02999,0.02737,0,1.09678,0,2935
0.03309,0.0299,0.2469,0.10726,0.03438,0.03138,0,1.25338,0,2936
0.03676,0.03311,0.08179,0.11571,0.03745,0.03409,0,0.84795,0,2937
0.04029,0.0363,0.13543,0.13145,0.04306,0.03921,0,1.62391,1,2938
0.0438,0.03947,0.08848,0.14376,0.04705,0.04286,0,1.16386,1,2939
0.03273,0.02951,0.1728,0.10809,0.03562,0.03247,0,1.73189,1,2940
0.01095,0.0098,0.21902,0.0405,0.01324,0.01198,0,0.81208,1,2941
0.01091,0.00977,0.17626,0.03383,0.011,0.00996,0,0.54433,1,2942
0.01449,0.01299,0.15063,0.03959,0.01293,0.01171,0,0.54768,1,2943
0.01455,0.01294,0.2384,0.02705,0.00892,0.00803,0,0.59602,1,2944
0.01095,0.00968,0.55034,0.02781,0.00909,0.00814,0,1.39981,1,2945
0.01099,0.00965,0.44542,0.03897,0.01302,0.01146,0,1.603,1,2946
0.00735,0.00641,0.33778,0.02681,0.00881,0.00769,0,0.81766,1,2947
0.01099,0.00958,0.2258,0.03436,0.01135,0.0099,0,0.70599,1,2948
0.01099,0.00955,0.43238,0.02912,0.00973,0.00847,0,1.16062,1,2949
0.0146,0.0127,0.42914,0.04992,0.01693,0.01475,0,2.01791,1,2950
0.01818,0.01582,0.12822,0.05685,0.01937,0.01688,0,0.69157,1,2951
0.02182,0.01893,0.17798,0.06906,0.02352,0.02046,0,1.16782,1,2952
0.02545,0.02201,0.08515,0.07595,0.02575,0.02232,0,0.61073,1,2953
0.01449,0.01254,0.27119,0.0363,0.01213,0.01052,0,0.91913,1,2954
0.01805,0.01563,0.11864,0.04128,0.01374,0.01192,0,0.45624,1,2955
0.01805,0.01558,0.28606,0.0471,0.01577,0.01364,0,1.26373,0,2956
0.02174,0.01863,0.15115,0.05503,0.01859,0.01602,0,0.78663,1,2957
0.00368,0.0031,1.0,0.01031,0.00331,0.00281,0,0.9151,1,2958
